invoice_id,customer_id,arm,stratum,decline_code,outcome,invoice_amount_minor,recovered_amount_minor,currency,processor_txn_id,settled_at,reversal_type,reversal_amount_minor,reversal_at
cus_40974_inv_3,cus_40974,treatment,mid|soft|na,insufficient_funds,recovered,10162,10162,USD,txn_t_50888,2026-08-20T00:00:00.000Z,none,0,
cus_40982_inv_0,cus_40982,treatment,small|gray|na,do_not_honor,recovered,5241,5241,USD,txn_t_50898,2026-08-20T00:00:00.000Z,none,0,
cus_40982_inv_1,cus_40982,treatment,small|soft|na,issuer_unavailable,recovered,3472,3472,USD,txn_t_50899,2026-08-20T00:00:00.000Z,none,0,
cus_40983_inv_0,cus_40983,treatment,mid|soft|latam,insufficient_funds,recovered,15496,15496,USD,txn_t_50900,2026-08-20T00:00:00.000Z,none,0,
cus_40986_inv_0,cus_40986,treatment,small|soft|na,insufficient_funds,recovered,5679,5679,USD,txn_t_50905,2026-08-20T00:00:00.000Z,none,0,
cus_40988_inv_0,cus_40988,treatment,small|soft|emea,insufficient_funds,recovered,6696,6696,USD,txn_t_50906,2026-08-20T00:00:00.000Z,none,0,
cus_40992_inv_0,cus_40992,treatment,small|soft|emea,issuer_unavailable,recovered,5042,5042,USD,txn_t_50910,2026-08-20T00:00:00.000Z,none,0,
cus_40995_inv_0,cus_40995,treatment,small|soft|emea,insufficient_funds,recovered,9751,9751,USD,txn_t_50912,2026-08-20T00:00:00.000Z,none,0,
cus_41002_inv_0,cus_41002,treatment,small|gray|na,do_not_honor,recovered,2547,2547,USD,txn_t_50921,2026-08-20T00:00:00.000Z,none,0,
cus_41003_inv_0,cus_41003,treatment,small|soft|na,insufficient_funds,recovered,4562,4562,USD,txn_t_50922,2026-08-20T00:00:00.000Z,none,0,
cus_41004_inv_1,cus_41004,treatment,small|soft|na,issuer_unavailable,recovered,6678,6678,USD,txn_t_50924,2026-08-20T00:00:00.000Z,none,0,
cus_41005_inv_0,cus_41005,treatment,small|soft|na,try_again_later,recovered,6252,6252,USD,txn_t_50926,2026-08-20T00:00:00.000Z,none,0,
cus_41006_inv_0,cus_41006,treatment,small|gray|na,do_not_honor,recovered,4280,4280,USD,txn_t_50927,2026-08-20T00:00:00.000Z,none,0,
cus_41010_inv_0,cus_41010,treatment,small|soft|latam,insufficient_funds,recovered,2486,2486,USD,txn_t_50931,2026-08-20T00:00:00.000Z,none,0,
cus_41017_inv_1,cus_41017,treatment,small|soft|na,insufficient_funds,recovered,3254,3254,USD,txn_t_50939,2026-08-20T00:00:00.000Z,none,0,
cus_41021_inv_0,cus_41021,treatment,mid|soft|na,insufficient_funds,recovered,13498,13498,USD,txn_t_50943,2026-08-20T00:00:00.000Z,none,0,
cus_41029_inv_0,cus_41029,treatment,small|soft|na,try_again_later,recovered,3019,3019,USD,txn_t_50952,2026-08-20T00:00:00.000Z,none,0,
cus_41030_inv_0,cus_41030,treatment,micro|soft|na,insufficient_funds,recovered,877,877,USD,txn_t_50953,2026-08-20T00:00:00.000Z,none,0,
cus_41032_inv_1,cus_41032,treatment,small|soft|latam,insufficient_funds,recovered,4083,4083,USD,txn_t_50957,2026-08-20T00:00:00.000Z,none,0,
cus_41035_inv_0,cus_41035,treatment,small|soft|na,insufficient_funds,recovered,2620,2620,USD,txn_t_50960,2026-08-20T00:00:00.000Z,none,0,
cus_41039_inv_0,cus_41039,treatment,mid|soft|emea,insufficient_funds,recovered,25044,25044,USD,txn_t_50965,2026-08-20T00:00:00.000Z,none,0,
cus_41044_inv_0,cus_41044,treatment,small|soft|na,insufficient_funds,recovered,9140,9140,USD,txn_t_50972,2026-08-20T00:00:00.000Z,none,0,
cus_41046_inv_1,cus_41046,treatment,mid|soft|na,insufficient_funds,recovered,12044,12044,USD,txn_t_50976,2026-08-20T00:00:00.000Z,none,0,
cus_41047_inv_0,cus_41047,treatment,small|soft|emea,insufficient_funds,recovered,2504,2504,USD,txn_t_50978,2026-08-20T00:00:00.000Z,none,0,
cus_41047_inv_1,cus_41047,treatment,small|soft|na,try_again_later,recovered,5029,5029,USD,txn_t_50979,2026-08-20T00:00:00.000Z,none,0,
cus_41054_inv_0,cus_41054,treatment,small|soft|emea,insufficient_funds,recovered,3236,3236,USD,txn_t_50989,2026-08-20T00:00:00.000Z,none,0,
cus_41057_inv_0,cus_41057,treatment,mid|soft|emea,insufficient_funds,recovered,10118,10118,USD,txn_t_50993,2026-08-20T00:00:00.000Z,none,0,
cus_41065_inv_0,cus_41065,treatment,small|gray|latam,do_not_honor,recovered,8024,8024,USD,txn_t_51001,2026-08-20T00:00:00.000Z,none,0,
cus_41076_inv_0,cus_41076,treatment,small|soft|na,insufficient_funds,recovered,8748,8748,USD,txn_t_51016,2026-08-20T00:00:00.000Z,none,0,
cus_41082_inv_0,cus_41082,treatment,small|soft|emea,issuer_unavailable,recovered,5423,5423,USD,txn_t_51027,2026-08-20T00:00:00.000Z,none,0,
cus_41093_inv_1,cus_41093,treatment,small|soft|na,insufficient_funds,recovered,7985,7985,USD,txn_t_51043,2026-08-20T00:00:00.000Z,none,0,
cus_41095_inv_0,cus_41095,treatment,small|soft|emea,insufficient_funds,recovered,4050,4050,USD,txn_t_51045,2026-08-20T00:00:00.000Z,none,0,
cus_41096_inv_0,cus_41096,treatment,small|soft|emea,velocity_limit_exceeded,recovered,2468,2468,USD,txn_t_51046,2026-08-20T00:00:00.000Z,none,0,
cus_41096_inv_3,cus_41096,treatment,small|soft|emea,processing_error,recovered,4854,4854,USD,txn_t_51049,2026-08-20T00:00:00.000Z,none,0,
cus_41098_inv_2,cus_41098,treatment,small|soft|apac,insufficient_funds,recovered,8828,8828,USD,txn_t_51053,2026-08-20T00:00:00.000Z,none,0,
cus_41100_inv_1,cus_41100,treatment,small|soft|apac,insufficient_funds,recovered,3915,3915,USD,txn_t_51056,2026-08-20T00:00:00.000Z,none,0,
cus_41109_inv_0,cus_41109,treatment,small|soft|emea,insufficient_funds,recovered,5181,5181,USD,txn_t_51064,2026-08-20T00:00:00.000Z,none,0,
cus_41111_inv_0,cus_41111,treatment,small|soft|emea,insufficient_funds,recovered,4515,4515,USD,txn_t_51066,2026-08-20T00:00:00.000Z,none,0,
cus_41123_inv_0,cus_41123,treatment,small|soft|na,processing_error,recovered,2247,2247,USD,txn_t_51081,2026-08-20T00:00:00.000Z,none,0,
cus_41123_inv_1,cus_41123,treatment,mid|soft|emea,insufficient_funds,recovered,11967,11967,USD,txn_t_51082,2026-08-20T00:00:00.000Z,none,0,
cus_41126_inv_0,cus_41126,treatment,small|soft|latam,try_again_later,recovered,5833,5833,USD,txn_t_51084,2026-08-20T00:00:00.000Z,none,0,
cus_41138_inv_0,cus_41138,treatment,small|gray|emea,do_not_honor,recovered,8094,8094,USD,txn_t_51099,2026-08-20T00:00:00.000Z,none,0,
cus_41140_inv_0,cus_41140,treatment,micro|soft|apac,insufficient_funds,recovered,1614,1614,USD,txn_t_51101,2026-08-20T00:00:00.000Z,none,0,
cus_41141_inv_1,cus_41141,treatment,small|soft|na,try_again_later,recovered,4935,4935,USD,txn_t_51103,2026-08-20T00:00:00.000Z,none,0,
cus_41144_inv_0,cus_41144,treatment,small|soft|emea,insufficient_funds,recovered,9060,9060,USD,txn_t_51106,2026-08-20T00:00:00.000Z,none,0,
cus_41145_inv_0,cus_41145,treatment,small|soft|na,insufficient_funds,recovered,3015,3015,USD,txn_t_51107,2026-08-20T00:00:00.000Z,none,0,
cus_41158_inv_0,cus_41158,treatment,small|soft|na,insufficient_funds,recovered,4187,4187,USD,txn_t_51125,2026-08-20T00:00:00.000Z,none,0,
cus_41160_inv_0,cus_41160,treatment,small|soft|na,insufficient_funds,recovered,9482,9482,USD,txn_t_51128,2026-08-20T00:00:00.000Z,none,0,
cus_41160_inv_1,cus_41160,treatment,small|soft|na,insufficient_funds,recovered,2719,2719,USD,txn_t_51129,2026-08-20T00:00:00.000Z,none,0,
cus_41160_inv_2,cus_41160,treatment,small|soft|na,insufficient_funds,recovered,3836,3836,USD,txn_t_51130,2026-08-20T00:00:00.000Z,none,0,
cus_41163_inv_0,cus_41163,treatment,small|soft|na,insufficient_funds,recovered,2068,2068,USD,txn_t_51135,2026-08-20T00:00:00.000Z,none,0,
cus_41168_inv_0,cus_41168,treatment,micro|soft|na,insufficient_funds,recovered,1270,1270,USD,txn_t_51142,2026-08-20T00:00:00.000Z,none,0,
cus_41170_inv_1,cus_41170,treatment,small|soft|latam,issuer_unavailable,recovered,2539,2539,USD,txn_t_51146,2026-08-20T00:00:00.000Z,none,0,
cus_41179_inv_0,cus_41179,treatment,small|soft|emea,insufficient_funds,recovered,2189,2189,USD,txn_t_51155,2026-08-20T00:00:00.000Z,none,0,
cus_41182_inv_0,cus_41182,treatment,mid|gray|emea,do_not_honor,recovered,12397,12397,USD,txn_t_51159,2026-08-20T00:00:00.000Z,none,0,
cus_41187_inv_0,cus_41187,treatment,mid|soft|na,processing_error,recovered,21647,21647,USD,txn_t_51167,2026-08-20T00:00:00.000Z,none,0,
cus_41191_inv_0,cus_41191,treatment,small|soft|na,issuer_unavailable,recovered,5184,5184,USD,txn_t_51170,2026-08-20T00:00:00.000Z,none,0,
cus_41199_inv_0,cus_41199,treatment,small|soft|na,insufficient_funds,recovered,9043,9043,USD,txn_t_51180,2026-08-20T00:00:00.000Z,none,0,
cus_41201_inv_1,cus_41201,treatment,small|soft|na,issuer_unavailable,recovered,7259,7259,USD,txn_t_51184,2026-08-20T00:00:00.000Z,none,0,
cus_41202_inv_0,cus_41202,treatment,small|soft|na,issuer_unavailable,recovered,2455,2455,USD,txn_t_51185,2026-08-20T00:00:00.000Z,none,0,
cus_41211_inv_0,cus_41211,treatment,small|soft|na,insufficient_funds,recovered,3353,3353,USD,txn_t_51195,2026-08-20T00:00:00.000Z,none,0,
cus_41222_inv_0,cus_41222,treatment,small|soft|latam,insufficient_funds,recovered,4981,4981,USD,txn_t_51206,2026-08-20T00:00:00.000Z,none,0,
cus_41223_inv_0,cus_41223,treatment,small|soft|emea,insufficient_funds,recovered,6950,6950,USD,txn_t_51207,2026-08-20T00:00:00.000Z,none,0,
cus_41225_inv_0,cus_41225,treatment,small|soft|na,processing_error,recovered,5803,5803,USD,txn_t_51209,2026-08-20T00:00:00.000Z,none,0,
cus_41231_inv_0,cus_41231,treatment,small|gray|na,do_not_honor,recovered,6704,6704,USD,txn_t_51216,2026-08-20T00:00:00.000Z,none,0,
cus_41233_inv_0,cus_41233,treatment,small|soft|na,insufficient_funds,recovered,4416,4416,USD,txn_t_51217,2026-08-20T00:00:00.000Z,none,0,
cus_41235_inv_0,cus_41235,treatment,mid|soft|apac,insufficient_funds,recovered,10116,10116,USD,txn_t_51219,2026-08-20T00:00:00.000Z,none,0,
cus_41236_inv_0,cus_41236,treatment,small|soft|na,insufficient_funds,recovered,6306,6306,USD,txn_t_51220,2026-08-20T00:00:00.000Z,none,0,
cus_41237_inv_0,cus_41237,treatment,small|gray|apac,do_not_honor,recovered,9559,9559,USD,txn_t_51221,2026-08-20T00:00:00.000Z,none,0,
cus_41238_inv_0,cus_41238,treatment,micro|soft|na,insufficient_funds,recovered,1046,1046,USD,txn_t_51222,2026-08-20T00:00:00.000Z,none,0,
cus_41240_inv_0,cus_41240,treatment,mid|soft|emea,insufficient_funds,recovered,10254,10254,USD,txn_t_51225,2026-08-20T00:00:00.000Z,none,0,
cus_41249_inv_2,cus_41249,treatment,small|soft|emea,insufficient_funds,recovered,3216,3216,USD,txn_t_51238,2026-08-20T00:00:00.000Z,none,0,
cus_41250_inv_1,cus_41250,treatment,small|soft|apac,insufficient_funds,recovered,6276,6276,USD,txn_t_51240,2026-08-20T00:00:00.000Z,none,0,
cus_41251_inv_0,cus_41251,treatment,mid|soft|emea,issuer_unavailable,recovered,10197,10197,USD,txn_t_51242,2026-08-20T00:00:00.000Z,none,0,
cus_41258_inv_0,cus_41258,treatment,micro|soft|latam,insufficient_funds,recovered,1533,1533,USD,txn_t_51252,2026-08-20T00:00:00.000Z,none,0,
cus_41265_inv_0,cus_41265,treatment,small|soft|na,issuer_unavailable,recovered,3898,3898,USD,txn_t_51259,2026-08-20T00:00:00.000Z,none,0,
cus_41267_inv_0,cus_41267,treatment,small|soft|na,insufficient_funds,recovered,8024,8024,USD,txn_t_51262,2026-08-20T00:00:00.000Z,none,0,
cus_41273_inv_0,cus_41273,treatment,small|soft|apac,insufficient_funds,recovered,9109,9109,USD,txn_t_51267,2026-08-20T00:00:00.000Z,none,0,
cus_41278_inv_0,cus_41278,treatment,small|soft|emea,insufficient_funds,recovered,5403,5403,USD,txn_t_51274,2026-08-20T00:00:00.000Z,none,0,
cus_41278_inv_2,cus_41278,treatment,small|soft|apac,issuer_unavailable,recovered,5440,5440,USD,txn_t_51276,2026-08-20T00:00:00.000Z,none,0,
cus_41283_inv_0,cus_41283,treatment,small|soft|emea,insufficient_funds,recovered,9254,9254,USD,txn_t_51280,2026-08-20T00:00:00.000Z,none,0,
cus_41290_inv_0,cus_41290,treatment,small|soft|apac,insufficient_funds,recovered,6395,6395,USD,txn_t_51289,2026-08-20T00:00:00.000Z,none,0,
cus_41292_inv_0,cus_41292,treatment,mid|soft|na,try_again_later,recovered,10115,10115,USD,txn_t_51293,2026-08-20T00:00:00.000Z,none,0,
cus_41293_inv_0,cus_41293,treatment,small|soft|na,insufficient_funds,recovered,8673,8673,USD,txn_t_51294,2026-08-20T00:00:00.000Z,none,0,
cus_41295_inv_0,cus_41295,treatment,small|gray|na,do_not_honor,recovered,8712,8712,USD,txn_t_51296,2026-08-20T00:00:00.000Z,none,0,
cus_41298_inv_0,cus_41298,treatment,small|soft|na,insufficient_funds,recovered,4105,4105,USD,txn_t_51298,2026-08-20T00:00:00.000Z,none,0,
cus_41301_inv_0,cus_41301,treatment,small|soft|emea,processing_error,recovered,5839,5839,USD,txn_t_51303,2026-08-20T00:00:00.000Z,none,0,
cus_41311_inv_0,cus_41311,treatment,small|soft|na,insufficient_funds,recovered,5833,5833,USD,txn_t_51312,2026-08-20T00:00:00.000Z,none,0,
cus_41317_inv_0,cus_41317,treatment,small|soft|na,insufficient_funds,recovered,3978,3978,USD,txn_t_51319,2026-08-20T00:00:00.000Z,none,0,
cus_41317_inv_1,cus_41317,treatment,mid|gray|na,do_not_honor,recovered,11111,11111,USD,txn_t_51320,2026-08-20T00:00:00.000Z,none,0,
cus_41320_inv_1,cus_41320,treatment,small|soft|emea,insufficient_funds,recovered,2489,2489,USD,txn_t_51325,2026-08-20T00:00:00.000Z,none,0,
cus_41324_inv_0,cus_41324,treatment,mid|gray|apac,do_not_honor,recovered,16656,16656,USD,txn_t_51334,2026-08-20T00:00:00.000Z,none,0,
cus_41330_inv_0,cus_41330,treatment,mid|gray|na,do_not_honor,recovered,14636,14636,USD,txn_t_51339,2026-08-20T00:00:00.000Z,none,0,
cus_41334_inv_0,cus_41334,treatment,small|soft|na,issuer_unavailable,recovered,6007,6007,USD,txn_t_51342,2026-08-20T00:00:00.000Z,none,0,
cus_41344_inv_0,cus_41344,treatment,mid|soft|na,insufficient_funds,recovered,10533,10533,USD,txn_t_51352,2026-08-20T00:00:00.000Z,none,0,
cus_41370_inv_0,cus_41370,treatment,small|soft|na,insufficient_funds,recovered,7702,7702,USD,txn_t_51382,2026-08-20T00:00:00.000Z,none,0,
cus_41371_inv_0,cus_41371,treatment,small|soft|na,insufficient_funds,recovered,7914,7914,USD,txn_t_51383,2026-08-20T00:00:00.000Z,none,0,
cus_41375_inv_0,cus_41375,treatment,small|soft|emea,try_again_later,recovered,4024,4024,USD,txn_t_51387,2026-08-20T00:00:00.000Z,none,0,
cus_41377_inv_0,cus_41377,treatment,small|soft|na,issuer_unavailable,recovered,8196,8196,USD,txn_t_51392,2026-08-20T00:00:00.000Z,none,0,
cus_41377_inv_1,cus_41377,treatment,small|soft|na,insufficient_funds,recovered,4096,4096,USD,txn_t_51393,2026-08-20T00:00:00.000Z,none,0,
cus_41380_inv_0,cus_41380,treatment,mid|gray|emea,do_not_honor,recovered,11652,11652,USD,txn_t_51396,2026-08-20T00:00:00.000Z,none,0,
cus_41386_inv_0,cus_41386,treatment,small|soft|emea,insufficient_funds,recovered,2949,2949,USD,txn_t_51404,2026-08-20T00:00:00.000Z,none,0,
cus_41398_inv_0,cus_41398,treatment,small|gray|na,do_not_honor,recovered,2495,2495,USD,txn_t_51417,2026-08-20T00:00:00.000Z,none,0,
cus_41405_inv_0,cus_41405,treatment,small|soft|na,insufficient_funds,recovered,6271,6271,USD,txn_t_51426,2026-08-20T00:00:00.000Z,none,0,
cus_41408_inv_0,cus_41408,treatment,small|soft|emea,insufficient_funds,recovered,9023,9023,USD,txn_t_51429,2026-08-20T00:00:00.000Z,none,0,
cus_41409_inv_0,cus_41409,treatment,small|soft|emea,insufficient_funds,recovered,5323,5323,USD,txn_t_51430,2026-08-20T00:00:00.000Z,none,0,
cus_41410_inv_0,cus_41410,treatment,small|soft|emea,insufficient_funds,recovered,5390,5390,USD,txn_t_51431,2026-08-20T00:00:00.000Z,none,0,
cus_41411_inv_0,cus_41411,treatment,small|soft|latam,insufficient_funds,recovered,2484,2484,USD,txn_t_51432,2026-08-20T00:00:00.000Z,none,0,
cus_41414_inv_0,cus_41414,treatment,micro|soft|emea,try_again_later,recovered,1522,1522,USD,txn_t_51435,2026-08-20T00:00:00.000Z,none,0,
cus_41414_inv_1,cus_41414,treatment,small|soft|na,processing_error,recovered,3274,3274,USD,txn_t_51436,2026-08-20T00:00:00.000Z,none,0,
cus_41416_inv_0,cus_41416,treatment,small|soft|emea,processing_error,recovered,7874,7874,USD,txn_t_51439,2026-08-20T00:00:00.000Z,none,0,
cus_41417_inv_1,cus_41417,treatment,small|soft|na,processing_error,recovered,3675,3675,USD,txn_t_51441,2026-08-20T00:00:00.000Z,none,0,
cus_41417_inv_2,cus_41417,treatment,small|soft|na,processing_error,recovered,3420,3420,USD,txn_t_51442,2026-08-20T00:00:00.000Z,none,0,
cus_41422_inv_1,cus_41422,treatment,small|soft|apac,insufficient_funds,recovered,5167,5167,USD,txn_t_51450,2026-08-20T00:00:00.000Z,none,0,
cus_41424_inv_0,cus_41424,treatment,small|soft|emea,processing_error,recovered,7866,7866,USD,txn_t_51452,2026-08-20T00:00:00.000Z,none,0,
cus_41427_inv_1,cus_41427,treatment,small|soft|na,insufficient_funds,recovered,3792,3792,USD,txn_t_51458,2026-08-20T00:00:00.000Z,none,0,
cus_41436_inv_0,cus_41436,treatment,small|soft|emea,insufficient_funds,recovered,2934,2934,USD,txn_t_51466,2026-08-20T00:00:00.000Z,none,0,
cus_41452_inv_0,cus_41452,treatment,mid|soft|emea,insufficient_funds,recovered,19569,19569,USD,txn_t_51482,2026-08-20T00:00:00.000Z,none,0,
cus_41454_inv_1,cus_41454,treatment,small|soft|apac,try_again_later,recovered,9754,9754,USD,txn_t_51485,2026-08-20T00:00:00.000Z,none,0,
cus_41458_inv_1,cus_41458,treatment,mid|soft|emea,insufficient_funds,recovered,11379,11379,USD,txn_t_51490,2026-08-20T00:00:00.000Z,none,0,
cus_41465_inv_0,cus_41465,treatment,small|soft|emea,insufficient_funds,recovered,2364,2364,USD,txn_t_51498,2026-08-20T00:00:00.000Z,none,0,
cus_41478_inv_0,cus_41478,treatment,micro|soft|na,insufficient_funds,recovered,1617,1617,USD,txn_t_51511,2026-08-20T00:00:00.000Z,none,0,
cus_41478_inv_1,cus_41478,treatment,small|soft|apac,insufficient_funds,recovered,2728,2728,USD,txn_t_51512,2026-08-20T00:00:00.000Z,none,0,
cus_41479_inv_1,cus_41479,treatment,small|soft|na,processing_error,recovered,4576,4576,USD,txn_t_51514,2026-08-20T00:00:00.000Z,none,0,
cus_41479_inv_2,cus_41479,treatment,small|soft|na,insufficient_funds,recovered,5680,5680,USD,txn_t_51515,2026-08-20T00:00:00.000Z,none,0,
cus_41480_inv_0,cus_41480,treatment,mid|soft|latam,insufficient_funds,recovered,13978,13978,USD,txn_t_51516,2026-08-20T00:00:00.000Z,none,0,
cus_41481_inv_0,cus_41481,treatment,small|soft|na,insufficient_funds,recovered,2185,2185,USD,txn_t_51517,2026-08-20T00:00:00.000Z,none,0,
cus_41488_inv_1,cus_41488,treatment,mid|soft|na,insufficient_funds,recovered,12285,12285,USD,txn_t_51528,2026-08-20T00:00:00.000Z,none,0,
cus_41490_inv_0,cus_41490,treatment,small|soft|na,insufficient_funds,recovered,2002,2002,USD,txn_t_51530,2026-08-20T00:00:00.000Z,none,0,
cus_41491_inv_0,cus_41491,treatment,small|soft|na,insufficient_funds,recovered,2315,2315,USD,txn_t_51531,2026-08-20T00:00:00.000Z,none,0,
cus_41492_inv_0,cus_41492,treatment,mid|soft|na,issuer_unavailable,recovered,11518,11518,USD,txn_t_51532,2026-08-20T00:00:00.000Z,none,0,
cus_41495_inv_0,cus_41495,treatment,micro|soft|apac,issuer_unavailable,recovered,1502,1502,USD,txn_t_51535,2026-08-20T00:00:00.000Z,none,0,
cus_41498_inv_0,cus_41498,treatment,small|soft|emea,insufficient_funds,recovered,5737,5737,USD,txn_t_51539,2026-08-20T00:00:00.000Z,none,0,
cus_41499_inv_1,cus_41499,treatment,small|soft|na,issuer_unavailable,recovered,3352,3352,USD,txn_t_51541,2026-08-20T00:00:00.000Z,none,0,
cus_41510_inv_2,cus_41510,treatment,mid|soft|emea,velocity_limit_exceeded,recovered,19643,19643,USD,txn_t_51555,2026-08-20T00:00:00.000Z,none,0,
cus_41512_inv_0,cus_41512,treatment,micro|soft|latam,processing_error,recovered,945,945,USD,txn_t_51557,2026-08-20T00:00:00.000Z,none,0,
cus_41512_inv_1,cus_41512,treatment,small|soft|apac,try_again_later,recovered,4881,4881,USD,txn_t_51558,2026-08-20T00:00:00.000Z,none,0,
cus_41513_inv_0,cus_41513,treatment,mid|soft|apac,try_again_later,recovered,23587,23587,USD,txn_t_51559,2026-08-20T00:00:00.000Z,none,0,
cus_41515_inv_0,cus_41515,treatment,mid|soft|apac,insufficient_funds,recovered,11406,11406,USD,txn_t_51561,2026-08-20T00:00:00.000Z,none,0,
cus_41518_inv_2,cus_41518,treatment,small|soft|na,insufficient_funds,recovered,2911,2911,USD,txn_t_51568,2026-08-20T00:00:00.000Z,none,0,
cus_41532_inv_0,cus_41532,treatment,small|soft|na,insufficient_funds,recovered,3142,3142,USD,txn_t_51584,2026-08-20T00:00:00.000Z,none,0,
cus_41534_inv_1,cus_41534,treatment,small|soft|emea,issuer_unavailable,recovered,6493,6493,USD,txn_t_51589,2026-08-20T00:00:00.000Z,none,0,
cus_41541_inv_0,cus_41541,treatment,small|soft|emea,issuer_unavailable,recovered,4830,4830,USD,txn_t_51595,2026-08-20T00:00:00.000Z,none,0,
cus_41544_inv_0,cus_41544,treatment,small|soft|na,processing_error,recovered,2665,2665,USD,txn_t_51597,2026-08-20T00:00:00.000Z,none,0,
cus_41553_inv_2,cus_41553,treatment,small|soft|na,insufficient_funds,recovered,3468,3468,USD,txn_t_51606,2026-08-20T00:00:00.000Z,none,0,
cus_41556_inv_0,cus_41556,treatment,small|soft|emea,insufficient_funds,recovered,7428,7428,USD,txn_t_51610,2026-08-20T00:00:00.000Z,none,0,
cus_41558_inv_0,cus_41558,treatment,small|soft|apac,insufficient_funds,recovered,4676,4676,USD,txn_t_51611,2026-08-20T00:00:00.000Z,none,0,
cus_41563_inv_0,cus_41563,treatment,mid|soft|na,insufficient_funds,recovered,16340,16340,USD,txn_t_51616,2026-08-20T00:00:00.000Z,none,0,
cus_41575_inv_0,cus_41575,treatment,small|soft|emea,insufficient_funds,recovered,6629,6629,USD,txn_t_51626,2026-08-20T00:00:00.000Z,none,0,
cus_41578_inv_0,cus_41578,treatment,small|soft|latam,insufficient_funds,recovered,5064,5064,USD,txn_t_51628,2026-08-20T00:00:00.000Z,none,0,
cus_41586_inv_1,cus_41586,treatment,small|soft|apac,processing_error,recovered,3548,3548,USD,txn_t_51637,2026-08-20T00:00:00.000Z,none,0,
cus_41587_inv_0,cus_41587,treatment,mid|soft|na,insufficient_funds,recovered,17697,17697,USD,txn_t_51639,2026-08-20T00:00:00.000Z,none,0,
cus_41590_inv_0,cus_41590,treatment,small|soft|emea,insufficient_funds,recovered,5898,5898,USD,txn_t_51646,2026-08-20T00:00:00.000Z,none,0,
cus_41591_inv_0,cus_41591,treatment,small|soft|emea,issuer_unavailable,recovered,4247,4247,USD,txn_t_51647,2026-08-20T00:00:00.000Z,none,0,
cus_41592_inv_2,cus_41592,treatment,micro|soft|na,processing_error,recovered,1764,1764,USD,txn_t_51650,2026-08-20T00:00:00.000Z,none,0,
cus_41600_inv_1,cus_41600,treatment,small|soft|na,insufficient_funds,recovered,6111,6111,USD,txn_t_51661,2026-08-20T00:00:00.000Z,none,0,
cus_41613_inv_0,cus_41613,treatment,small|gray|emea,do_not_honor,recovered,8905,8905,USD,txn_t_51676,2026-08-20T00:00:00.000Z,none,0,
cus_41614_inv_0,cus_41614,treatment,small|soft|apac,issuer_unavailable,recovered,7783,7783,USD,txn_t_51680,2026-08-20T00:00:00.000Z,none,0,
cus_41624_inv_0,cus_41624,treatment,small|soft|na,insufficient_funds,recovered,5017,5017,USD,txn_t_51690,2026-08-20T00:00:00.000Z,none,0,
cus_41625_inv_1,cus_41625,treatment,small|soft|latam,insufficient_funds,recovered,7059,7059,USD,txn_t_51692,2026-08-20T00:00:00.000Z,none,0,
cus_41631_inv_1,cus_41631,treatment,small|soft|na,issuer_unavailable,recovered,4479,4479,USD,txn_t_51700,2026-08-20T00:00:00.000Z,none,0,
cus_41642_inv_0,cus_41642,treatment,small|soft|na,insufficient_funds,recovered,4395,4395,USD,txn_t_51715,2026-08-20T00:00:00.000Z,none,0,
cus_41643_inv_0,cus_41643,treatment,mid|gray|latam,do_not_honor,recovered,14663,14663,USD,txn_t_51716,2026-08-20T00:00:00.000Z,none,0,
cus_41646_inv_1,cus_41646,treatment,small|soft|apac,insufficient_funds,recovered,6603,6603,USD,txn_t_51720,2026-08-20T00:00:00.000Z,none,0,
cus_41649_inv_0,cus_41649,treatment,small|gray|na,do_not_honor,recovered,9372,9372,USD,txn_t_51724,2026-08-20T00:00:00.000Z,none,0,
cus_41654_inv_0,cus_41654,treatment,small|soft|na,insufficient_funds,recovered,7456,7456,USD,txn_t_51729,2026-08-20T00:00:00.000Z,none,0,
cus_41664_inv_0,cus_41664,treatment,small|soft|na,try_again_later,recovered,7512,7512,USD,txn_t_51738,2026-08-20T00:00:00.000Z,none,0,
cus_41677_inv_1,cus_41677,treatment,mid|soft|na,insufficient_funds,recovered,13135,13135,USD,txn_t_51755,2026-08-20T00:00:00.000Z,none,0,
cus_41678_inv_0,cus_41678,treatment,micro|soft|emea,insufficient_funds,recovered,1066,1066,USD,txn_t_51756,2026-08-20T00:00:00.000Z,none,0,
cus_41682_inv_0,cus_41682,treatment,small|gray|na,do_not_honor,recovered,4294,4294,USD,txn_t_51760,2026-08-20T00:00:00.000Z,none,0,
cus_41686_inv_0,cus_41686,treatment,small|soft|na,try_again_later,recovered,4862,4862,USD,txn_t_51763,2026-08-20T00:00:00.000Z,none,0,
cus_41688_inv_0,cus_41688,treatment,small|soft|emea,insufficient_funds,recovered,5101,5101,USD,txn_t_51764,2026-08-20T00:00:00.000Z,none,0,
cus_41693_inv_1,cus_41693,treatment,small|soft|na,processing_error,recovered,2062,2062,USD,txn_t_51773,2026-08-20T00:00:00.000Z,none,0,
cus_41697_inv_0,cus_41697,treatment,small|gray|na,do_not_honor,recovered,6694,6694,USD,txn_t_51777,2026-08-20T00:00:00.000Z,none,0,
cus_41697_inv_3,cus_41697,treatment,small|soft|na,insufficient_funds,recovered,5105,5105,USD,txn_t_51780,2026-08-20T00:00:00.000Z,none,0,
